date,etl_query_timestamp_utc,data_connector_source_name,data_connector_id,data_connector_username,data_connector_timestamp_utc,source,unified_campaign_name,unified_campaign_id,sub_campaign_id,sub_campaign_name,creative_name,creative_id,filtro_jbp,custom_impressions,custom_clicks,custom_installs,adn_cost,revenue_1d,revenue_7d,revenue_ltv,purchase_unique_1d,purchase_1d,purchase_unique_7d,purchase_7d,purchase_unique_ltv,purchase_ltv
27/05/2023,01/07/2023 05:57:37,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23853966881780572,23853966881750572,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_CPM_IOS-1LL-BUDCL35,VID_VAR_10_FAMILIA_DFCY_18_NET_BDAON-FA-FAM-NA-1002,23853967200520572,JBP RACCOON,12090,30,,"80,3707",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Facebook,62hfmbga,lfelipedesantana@gmail.com,25/06/2023 21:42:11,Facebook,BRA_BRD_COR_IMCREGIONAL_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23854266965320471,23854266965620471,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CDPCA-AND-1PZEPLX-FB006,IMG_VAR_STA_STA_DFCY_7_NET_COIMC-LN-INT-PR-1001,23854267219930471,JBP RACCOON,18444,105,,"193,0303",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_BRA_OCASIOES_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23853634197590488,23853634197470488,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CDPCA-EMAIL-AND-1PCDP-FB114,BNR_VAR_STA_ACABOU_DFCY_15_NET_BRCH-300-CHU-ATZ-1001,23854269573700488,JBP RACCOON,15933,68,,"195,3511",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_BRA_OCASIOES_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23853634197590488,23853634197480488,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CDPCA-EMAIL-IOS-1PCDP-FB114,BNR_VAR_STA_BRASILEIRAO_DFCY_16_NET_BRFU-LT-FUT-ATO-1004,23854269223930488,JBP RACCOON,4955,5,,"64,8911",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_BUD_IMCBUDZERO_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23853983206410572,23853983718960572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_IOS-2P-BUDCL48,VID_VAR_10_PRODUTO_DFCY_3_NET_BUZIM-FA-MECJ-NA-1001-2,23854156769760572,JBP RACCOON,2961,3,,"17,9601",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_STL_ALWAYSONQ1_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23852777681500486,23853670200120486,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_NA-AND-1P-STLCL116,BNR_VAR_STA_PRODUTOSEPLATA473ML_DFCY_26_NET_ZE,23853670200150486,JBP RACCOON,,,,,"127,2103","127,2103","127,2103",2,2,2,2,2,2
27/05/2023,01/07/2023 05:57:37,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:40:01,Facebook,BRA_BRD_STL_ALWAYSONQ1_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23852777681500486,23853670231330486,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_NA-IOS-1P-STLCL117,VID_VAR_10_PRODUTOSEP600ML_DFCY_25_NET_ZE,23853670231320486,JBP RACCOON,15778,75,,"171,0903",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:40:01,Facebook,BRA_BRD_BEK_AONQ1_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853407516340429,23853407516310429,SOC_FBI_1P_QP_BNTNAT_RTG_RTG_CPM_CDPCA-AND-1PZECDP-FB002,BNR_VAR_STA_AMARGO_DFCY_44_NET_NA-LT-NA-NA-1005,23853557225620429,JBP RACCOON,6974,41,,"74,3407",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:40:01,Facebook,BRA_BRD_STL_ALWAYSONQ1_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23852777681500486,23853670231330486,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_NA-IOS-1P-STLCL117,VID_VAR_15_TESTEB_DFCY_25_NET_STAMI-LT-INT-NA-1006,23853845008440486,JBP RACCOON,1189,14,,"23,1406",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-3P-CSD-AQS,23854176442520572,23854176442600572,SOC_FBI_3PT_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-3P-BUDCL148,VID_VAR_10_REGULAR_DFCY_24_NET_BDAON-FA-REG-NA-1001,23854176442500572,JBP RACCOON,620,2,,"7,8903",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Facebook,62hfmbga,lfelipedesantana@gmail.com,25/06/2023 21:42:11,Facebook,BRA_BRD_COR_SUNBREW_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-3P-CSD-AQS,23854105707560471,23854598068260471,SOC_FBI_3PT_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-TAIL3LL-FB006,IMG_VAR_STA_IMGTB_DFCY_27_NET_COCSU-LN-ZRAL-NA-1002,23854598068250471,JBP RACCOON,4490,49,,"46,6303",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_CHOPPEMLATA_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1P-CSD-RET,23854060686430488,23854064991500488,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_NA-NA-AND-1PZE-BRACL151,BNR_VAR_STA_TESTEA_DFCY_1_NET_BRCHL-LT-INT-NA-1001,23854064991510488,JBP RACCOON,,,1,,"1952,2488","2430,8414","4870,9721",27,31,30,42,37,85
27/05/2023,01/07/2023 05:57:37,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-3P-CSD-AQS,23854176442520572,23854176442650572,SOC_FBI_3PT_NQNP_BNTNAT_OTHERR_OTHERR_CPM_IOS-3LL-BUDCL149,VID_VAR_10_REGULAR_DFCY_25_NET_BDAON-FA-REG-NA-1001,23854176442630572,JBP RACCOON,36837,64,,"263,6503",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-3P-CSD-AQS,23854176442520572,23854176442640572,SOC_FBI_3PT_NQNP_BNTNAT_OTHERR_OTHERR_CPM_IOS-3P-BUDCL147,BNR_VAR_STA_REGULAR_DFCY_20_NET_BDAON-FA-REG-NA-1001,23854176442580572,JBP RACCOON,15,,,"0,1508",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_SKO_AONRGB_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23852862443380383,23854033287430383,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-IOS-1PCDP-FB155,IMG_VAR_STA_TESTEBCTAPADRAO_DFCY_1_NET_SKRGB-300-INT-NA-1002,23854349816780383,JBP RACCOON,30704,71,,"301,6007",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-3P-CSD-AQS,23854176442520572,23854176442490572,SOC_FBI_3PT_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-3LL-BUDCL150,VID_VAR_10_FAMILIA_DFCY_26_NET_BDAON-FA-FAM-NA-1002,23854176442610572,JBP RACCOON,,,2,,,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_BRA_OCASIOES_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23853634197590488,23853634197470488,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CDPCA-EMAIL-AND-1PCDP-FB114,BNR_VAR_STA_BRASILEIRAO_DFCY_15_NET_BRFU-LT-FUT-ATO-1004,23854270683320488,JBP RACCOON,25898,131,,"214,4504",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_BRA_OCASIOES_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23853634197590488,23853634197470488,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CDPCA-EMAIL-AND-1PCDP-FB114,BNR_VAR_STA_ANIVERSARIO_DFCY_15_NET_BRCH-300-CHU-ATO-1002,23854270504130488,JBP RACCOON,155888,749,,"2117,9104",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-3P-CSD-AQS,23854176442520572,23854176442490572,SOC_FBI_3PT_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-3LL-BUDCL150,VID_VAR_10_REGULAR_DFCY_26_NET_BDAON-FA-REG-NA-1001,23854176442680572,JBP RACCOON,,,1,,,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_OCASIOES_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23853634197590488,23853634197480488,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CDPCA-EMAIL-IOS-1PCDP-FB114,BNR_VAR_STA_ANIVERSARIO_DFCY_16_NET_BRCH-300-CHU-ATO-1002,23854269405530488,JBP RACCOON,,,10,,"1189,5445","1469,6158","2444,2798",18,22,19,28,23,44
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-3P-CSD-AQS,23854176442520572,23854176442650572,SOC_FBI_3PT_NQNP_BNTNAT_OTHERR_OTHERR_CPM_IOS-3LL-BUDCL149,BNR_VAR_STA_FAMILIA_DFCY_25_NET_BDAON-FA-FAM-NA-1002,23854176442690572,JBP RACCOON,,,,,,,"27,9401",,,,,,1
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_SKO_AONRGB_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23852862361770383,23852862361890383,SOC_FBI_1LL_NQNP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-IOS-1LLCDP-FB051,IMG_VAR_STA_TESTEBCTAPADRAO_DFCY_1_NET_SKRGB-300-INT-NA-1002,23854349799810383,JBP RACCOON,,,,,"55,3902","55,3902","55,3902",1,1,1,1,1,1
27/05/2023,01/07/2023 05:57:37,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_SKO_AONRGB_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23852862361770383,23852862361790383,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-AND-1LLCDP-FB014,IMG_VAR_STA_TESTEBCTAPADRAO_DFCY_1_NET_SKRGB-300-INT-NA-1002,23854349443740383,JBP RACCOON,27626,245,,"226,4205",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-3P-CSD-AQS,23854176442520572,23854176442650572,SOC_FBI_3PT_NQNP_BNTNAT_OTHERR_OTHERR_CPM_IOS-3LL-BUDCL149,BNR_VAR_STA_FAMILIA_DFCY_25_NET_BDAON-FA-FAM-NA-1002,23854176442690572,JBP RACCOON,,,2,,,,"272,8212",,,,,2,4
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-3P-CSD-AQS,23854176442520572,23854176442490572,SOC_FBI_3PT_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-3LL-BUDCL150,BNR_VAR_STA_FAMILIA_DFCY_26_NET_BDAON-FA-FAM-NA-1002,23854176442590572,JBP RACCOON,,,4,,,,"41,8404",,,,,,1
27/05/2023,01/07/2023 05:57:37,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-3P-CSD-AQS,23854176442520572,23854176442640572,SOC_FBI_3PT_NQNP_BNTNAT_OTHERR_OTHERR_CPM_IOS-3P-BUDCL147,BNR_VAR_STA_FAMILIA_DFCY_20_NET_BDAON-FA-FAM-NA-1002,23854176442550572,JBP RACCOON,7,,,"0,0504",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-3P-CSD-AQS,23854176442520572,23854176442650572,SOC_FBI_3P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_IOS-3LL-BUDCL149,BNR_VAR_STA_REGULAR_DFCY_25_NET_BDAON-FA-REG-NA-1001,23854176442660572,JBP RACCOON,,,,,"77,3701","77,3701","77,3701",1,1,1,1,1,1
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_OCASIOES_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23853634197590488,23853634197480488,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CDPCA-EMAIL-IOS-1PCDP-FB114,BNR_VAR_STA_BRASILEIRAO_DFCY_16_NET_BRFU-LT-FUT-ATO-1004,23854269223930488,JBP RACCOON,,,1,,"932,3108","932,3108","1008,4513",1,3,1,3,3,5
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_OCASIOES_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23853634197590488,23853634197470488,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CDPCA-EMAIL-AND-1PCDP-FB114,BNR_VAR_STA_ANIVERSARIO_DFCY_15_NET_BRCH-300-CHU-ATO-1002,23854270504130488,JBP RACCOON,,,1,,,"184,4003","266,0206",,,1,3,1,5
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-3P-CSD-AQS,23854176442520572,23854176442600572,SOC_FBI_3PT_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-3P-BUDCL148,VID_VAR_10_FAMILIA_DFCY_24_NET_BDAON-FA-FAM-NA-1002,23854176442510572,JBP RACCOON,,,1,,,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_OCASIOES_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23853634197590488,23853634197470488,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CDPCA-EMAIL-AND-1PCDP-FB114,BNR_VAR_STA_ACABOU_DFCY_15_NET_BRCH-300-CHU-ATZ-1001,23854269573700488,JBP RACCOON,,,2,,"161,7007","249,0513","461,3217",4,4,6,6,8,9
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-3P-CSD-AQS,23854176442520572,23854176442490572,SOC_FBI_3P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-3LL-BUDCL150,VID_VAR_10_FAMILIA_DFCY_26_NET_BDAON-FA-FAM-NA-1002,23854176442610572,JBP RACCOON,,,,,"4905,8191","6449,5344","9750,1762",60,85,66,109,71,162
27/05/2023,01/07/2023 05:57:37,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176157100572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_IOS-2P-BUDCL6,BNR_VAR_STA_FAMILIA_DFCY_20_NET_BDAON-FA-FAM-NA-1002,23854176156900572,JBP RACCOON,15008,35,,"104,9901",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176284770572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-2P-BUDCL146,VID_VAR_10_FAMILIA_DFCY_21_NET_BDAON-FA-FAM-NA-1002,23854176284820572,JBP RACCOON,346831,2213,,"1978,8803",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-3P-CSD-AQS,23854176442520572,23854176442650572,SOC_FBI_3P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_IOS-3LL-BUDCL149,VID_VAR_10_REGULAR_DFCY_25_NET_BDAON-FA-REG-NA-1001,23854176442630572,JBP RACCOON,,,,,"120,5405","120,5405","120,5405",3,3,3,3,3,3
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-3P-CSD-AQS,23854176442520572,23854176442490572,SOC_FBI_3P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-3LL-BUDCL150,VID_VAR_10_REGULAR_DFCY_26_NET_BDAON-FA-REG-NA-1001,23854176442680572,JBP RACCOON,,,,,"240,9202","285,3506","285,3506",2,2,2,3,2,3
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_OCASIOES_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23853634197590488,23853634197470488,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CDPCA-EMAIL-AND-1PCDP-FB114,BNR_VAR_STA_QUARTAPEDE_DFCY_15_NET_BRFU-LT-FUT-ATO-1003,23854270763780488,JBP RACCOON,,,5,,"793,8246","890,5652","2308,1909",14,17,14,19,16,44
27/05/2023,01/07/2023 05:57:37,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176157080572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-2P-BUDCL7,VID_VAR_10_FAMILIA_DFCY_19_NET_BDAON-FA-FAM-NA-1002,23854176156890572,JBP RACCOON,334777,1891,,"1984,6406",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_OCASIOES_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23853634197590488,23853634197480488,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CDPCA-EMAIL-IOS-1PCDP-FB114,BNR_VAR_STA_QUARTAPEDE_DFCY_16_NET_BRFU-LT-FUT-ATO-1003,23854269030660488,JBP RACCOON,,,2,,"209,0307","209,0307","361,2809",4,4,4,4,4,7
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_OCASIOES_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23853634197590488,23853634197480488,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CDPCA-EMAIL-IOS-1PCDP-FB114,BNR_VAR_STA_BRASILEIRAO_DFCY_16_NET_BRFU-LT-FUT-ATO-1004,23854269223930488,JBP RACCOON,,,,,,"30,5705","30,5705",,,1,1,1,1
27/05/2023,01/07/2023 05:57:37,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176157080572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-2P-BUDCL7,BNR_VAR_STA_REGULAR_DFCY_19_NET_BDAON-FA-REG-NA-1001,23854176156880572,JBP RACCOON,42472,309,,"264,7405",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176157100572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_IOS-2P-BUDCL6,BNR_VAR_STA_REGULAR_DFCY_20_NET_BDAON-FA-REG-NA-1001,23854176156830572,JBP RACCOON,13526,33,,"78,6407",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_SKO_AONRGB_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23852862361770383,23852862361940383,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-AND-1LLCDP-FB051,IMG_VAR_STA_TESTEBCTAPADRAO_DFCY_1_NET_SKRGB-300-INT-NA-1002,23854349443820383,JBP RACCOON,14287,104,,"113,1101",,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176157100572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_IOS-2P-BUDCL6,VID_VAR_10_FAMILIA_DFCY_20_NET_BDAON-FA-FAM-NA-1002,23854176156850572,JBP RACCOON,,,2,,"65,8305","103,7006","165,4808",2,2,3,3,3,5
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_OCASIOES_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23853634197590488,23853634197480488,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CDPCA-EMAIL-IOS-1PCDP-FB114,BNR_VAR_STA_ANIVERSARIO_DFCY_16_NET_BRCH-300-CHU-ATO-1002,23854269405530488,JBP RACCOON,,,,,"64,8502","123,5705","123,5705",1,1,1,2,1,2
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176157080572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-2P-BUDCL7,BNR_VAR_STA_FAMILIA_DFCY_19_NET_BDAON-FA-FAM-NA-1002,23854176156870572,JBP RACCOON,,,,,"37,2902","37,2902","37,2902",1,1,1,1,1,1
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176284770572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-2P-BUDCL146,BNR_VAR_STA_FAMILIA_DFCY_21_NET_BDAON-FA-FAM-NA-1002,23854176284740572,JBP RACCOON,,,,,"81,9503","113,1806","368,5115",1,1,2,2,2,7
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,facebook instagram,bra_brd_cor_naturals_na_non_acq_rac_bfracze-fbi-3co-2p-csd-aqs,bra_brd_cor_naturals_na_non_acq_rac_bfracze-fbi-3co-2p-csd-aqs,,,,,JBP RACCOON,,6,5,,,,,,,,,,
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176157100572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_IOS-2P-BUDCL6,BNR_VAR_STA_FAMILIA_DFCY_20_NET_BDAON-FA-FAM-NA-1002,23854176156900572,JBP RACCOON,,,2,,"455,9834","521,1438","599,264",4,9,4,10,6,12
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176284770572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-2P-BUDCL146,BNR_VAR_STA_REGULAR_DFCY_21_NET_BDAON-FA-REG-NA-1001,23854176284830572,JBP RACCOON,,,1,,,"28,4604","28,4604",,,1,1,1,1
27/05/2023,01/07/2023 05:57:37,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176284770572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-2P-BUDCL146,VID_VAR_10_FAMILIA_DFCY_21_NET_BDAON-FA-FAM-NA-1002,23854176284820572,JBP RACCOON,,,25,,"2491,1199","2968,9016","4617,9195",32,35,35,42,39,78
